,port_voyage_began,began_lat,began_long,main_place_slave_purch,purch_lat,purch_long,main_slave_disemb_port,disemb_lat,disemb_long,journey_count
2598,"New York, port unspecified",40.68,-74.0,Congo River,-6.07,12.45,"Georgia, port unspecified",32.13,-81.15,1
2599,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,"Americas, port unspecified",32.78,-79.72,1
2600,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,"Barbados, port unspecified",13.01,-59.63,1
2601,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,Charleston,32.78153,-79.9322,2
2602,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,"New York, port unspecified",40.68,-74.0,2
2603,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,Saint John,-31.63,29.54,1
2604,"New York, port unspecified",40.68,-74.0,Gambia,13.4432,-15.3101,"St. Kitts, port unspecified",17.36,-62.75,1
2605,"New York, port unspecified",40.68,-74.0,"Gold Coast, port unspecified",5.1036,-1.2411,"New York, port unspecified",40.68,-74.0,5
2606,"New York, port unspecified",40.68,-74.0,Kilongo,-5.5032,24.1272,Cardenas,23.04682,-81.19493,1
2607,"New York, port unspecified",40.68,-74.0,Madagascar,-25.033,46.9833,"Barbados, port unspecified",13.01,-59.63,2
2608,"New York, port unspecified",40.68,-74.0,Madagascar,-25.033,46.9833,Cape of Good Hope,-34.21,18.28,1
2609,"New York, port unspecified",40.68,-74.0,Madagascar,-25.033,46.9833,"Jamaica, port unspecified",17.94,-76.84,1
2610,"New York, port unspecified",40.68,-74.0,Madagascar,-25.033,46.9833,"New York, port unspecified",40.68,-74.0,5
2611,"New York, port unspecified",40.68,-74.0,Malembo,-5.3384,12.1876,"Cuba, port unspecified",23.15246,-81.64938000000001,1
2612,"New York, port unspecified",40.68,-74.0,Mayumba,-3.4259,10.6567,"New York, port unspecified",40.68,-74.0,1
2613,"New York, port unspecified",40.68,-74.0,Mozambique,-17.74087,35.3777,Montevideo,-34.899770000000004,-56.1958,2
2614,"New York, port unspecified",40.68,-74.0,Senegal,14.72,-17.47,"New York, port unspecified",40.68,-74.0,1
2615,"New York, port unspecified",40.68,-74.0,Sherbro,7.31,-12.3,Montevideo,-34.899770000000004,-56.1958,1
2616,"New York, port unspecified",40.68,-74.0,Sierra Leone estuary,8.48444,-13.23444,"Barbados, port unspecified",13.01,-59.63,1
2617,"New York, port unspecified",40.68,-74.0,Sierra Leone estuary,8.48444,-13.23444,Charleston,32.78153,-79.9322,1
2618,"New York, port unspecified",40.68,-74.0,Sierra Leone estuary,8.48444,-13.23444,"Jamaica, port unspecified",17.94,-76.84,1
2619,"New York, port unspecified",40.68,-74.0,Sierra Leone estuary,8.48444,-13.23444,"New York, port unspecified",40.68,-74.0,3
2620,"New York, port unspecified",40.68,-74.0,Soyo,-6.141,12.3521,"Barbados, port unspecified",13.01,-59.63,1
2621,"New York, port unspecified",40.68,-74.0,Whydah,6.3629999999999995,2.085,Bahia Honda,22.97048,-83.16866,1
2622,"New York, port unspecified",40.68,-74.0,Whydah,6.3629999999999995,2.085,Freetown,8.49123,-13.2325,1
2623,Newbury,42.809329999999996,-70.8566,"Anomabu, Adja, Agga",5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,1
2624,Newbury,42.809329999999996,-70.8566,"Southeast Africa and Indian Ocean islands, port unspecified",-18.7669,46.8691,Montevideo,-34.899770000000004,-56.1958,1
2625,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,21
2626,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Annapolis,38.93973,-76.4692,1
2627,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,10
2628,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Boston,42.35603,-71.0349,1
2629,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Bristol,51.5,-2.7,1
2630,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,3
2631,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,1
2632,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,27
2633,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,1
2634,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,8
2635,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,1
2636,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Montego Bay,18.49833,-77.9262,3
2637,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Newport,51.57113,-2.9837,1
2638,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"Rhode Island, port unspecified",41.58,-71.48,2
2639,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,Saint John,-31.63,29.54,1
2640,Newport,51.57113,-2.9837,"Africa., port unspecified",5.1036,-1.2411,"St. Kitts, port unspecified",17.36,-62.75,1
2641,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,"Americas, port unspecified",32.78,-79.72,2
2642,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,3
2643,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Charleston,32.78153,-79.9322,1
2644,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Havana,23.15246,-81.64938000000001,1
2645,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,"Jamaica, port unspecified",17.94,-76.84,1
2646,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Kingston,17.982129999999998,-76.8242,4
2647,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Rappahannock,37.585,-76.29,2
2648,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,"Rhode Island, port unspecified",41.58,-71.48,1
2649,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Saint John,-31.63,29.54,2
2650,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,Savannah,32.02353,-81.0558,2
2651,Newport,51.57113,-2.9837,"Anomabu, Adja, Agga",5.1761,-1.1233,"USA, location unspecified",32.78,-79.92,1
2652,Newport,51.57113,-2.9837,Banana Islands,8.1159,-13.2115,"St. Kitts, port unspecified",17.36,-62.75,1
2653,Newport,51.57113,-2.9837,Cacheu,12.0,-16.1667,Lisbon,38.69513,-9.1778,1
2654,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,"Barbados, port unspecified",13.01,-59.63,4
2655,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,Charleston,32.78153,-79.9322,1
2656,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,Havana,23.15246,-81.64938000000001,1
2657,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,Kingston,17.982129999999998,-76.8242,2
2658,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,Montego Bay,18.49833,-77.9262,1
2659,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,"Rhode Island, port unspecified",41.58,-71.48,1
2660,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,Saint John,-31.63,29.54,1
2661,Newport,51.57113,-2.9837,Cape Coast Castle,5.1,-1.24,"St. Kitts, port unspecified",17.36,-62.75,2
2662,Newport,51.57113,-2.9837,Elmina,5.1053,-1.3421,Charleston,32.78153,-79.9322,1
2663,Newport,51.57113,-2.9837,Gabon,-0.8037,11.6094,"Barbados, port unspecified",13.01,-59.63,1
2664,Newport,51.57113,-2.9837,Gambia,13.4432,-15.3101,"Americas, port unspecified",32.78,-79.72,1
2665,Newport,51.57113,-2.9837,Gambia,13.4432,-15.3101,"Rhode Island, port unspecified",41.58,-71.48,1
2666,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
2667,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,1
2668,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,6
2669,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,1
2670,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,1
2671,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,1
2672,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,4
2673,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,Saint John,-31.63,29.54,2
2674,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,Savannah,32.02353,-81.0558,1
2675,Newport,51.57113,-2.9837,"Gold Coast, port unspecified",5.1036,-1.2411,St. Maarten,18.01,-63.04,1
2676,Newport,51.57113,-2.9837,Iles de Los,9.4769,-13.7855,Charleston,32.78153,-79.9322,3
2677,Newport,51.57113,-2.9837,Iles de Los,9.4769,-13.7855,Havana,23.15246,-81.64938000000001,2
2678,Newport,51.57113,-2.9837,Iles de Los,9.4769,-13.7855,Montego Bay,18.49833,-77.9262,1
2679,Newport,51.57113,-2.9837,Mozambique,-17.74087,35.3777,Havana,23.15246,-81.64938000000001,2
2680,Newport,51.57113,-2.9837,Mozambique,-17.74087,35.3777,Montevideo,-34.899770000000004,-56.1958,2
2681,Newport,51.57113,-2.9837,Rio Pongo,10.05,-14.065,Charleston,32.78153,-79.9322,1
2682,Newport,51.57113,-2.9837,Sherbro,7.31,-12.3,"Rhode Island, port unspecified",41.58,-71.48,1
2683,Newport,51.57113,-2.9837,Sierra Leone estuary,8.48444,-13.23444,"Barbados, port unspecified",13.01,-59.63,1
2684,Newport,51.57113,-2.9837,Sierra Leone estuary,8.48444,-13.23444,Charleston,32.78153,-79.9322,1
2685,Newport,51.57113,-2.9837,Sierra Leone estuary,8.48444,-13.23444,Havana,23.15246,-81.64938000000001,1
2686,Newport,51.57113,-2.9837,Sierra Leone estuary,8.48444,-13.23444,"Rhode Island, port unspecified",41.58,-71.48,1
2687,Newport,51.57113,-2.9837,St. Paul de Loanda,-8.80407,13.2333,Havana,23.15246,-81.64938000000001,1
2688,Newport,51.57113,-2.9837,"Windward Coast, port unspecified",12.185,-68.987,"Americas, port unspecified",32.78,-79.72,1
2689,Newport,51.57113,-2.9837,"Windward Coast, port unspecified",12.185,-68.987,Savannah,32.02353,-81.0558,1
2690,Norfolk,36.85,-76.3,"Africa., port unspecified",5.1036,-1.2411,"St. Kitts, port unspecified",17.36,-62.75,1
2691,Norfolk,36.85,-76.3,Loango,-4.4925,11.2558,Havana,23.15246,-81.64938000000001,2
2692,Odessa,46.49373,30.7547,"Africa., port unspecified",5.1036,-1.2411,Matanzas,23.06364,-81.53927,1
2693,Oporto,41.16,8.63,Ambriz,-7.8499,13.1167,Rio de Janeiro,-22.89687,-43.2041,1
2694,Oporto,41.16,8.63,St. Paul de Loanda,-8.80407,13.2333,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
2695,Oporto,41.16,8.63,St. Paul de Loanda,-8.80407,13.2333,Cartagena,37.58333,-0.9833299999999999,1
2696,Oporto,41.16,8.63,St. Paul de Loanda,-8.80407,13.2333,Rio de Janeiro,-22.89687,-43.2041,2
2697,Paranaguá,-25.51,-48.52,Quilimane,-17.85,36.92,Cape of Good Hope,-34.21,18.28,1
2698,Paraíba,-6.58,-34.5,Costa da Mina,5.0827,-1.348,Paraíba,-6.58,-34.5,2
2699,Paraíba,-6.58,-34.5,Elmina,5.1053,-1.3421,Paraíba,-6.58,-34.5,3
2700,Paraíba,-6.58,-34.5,Gold Coast east of Kormantine,5.1761,-1.1233,Paraíba,-6.58,-34.5,1
2701,Pará,-28.6,-51.79,"Africa., port unspecified",5.1036,-1.2411,Pará,-28.6,-51.79,1
2702,Pará,-28.6,-51.79,Benguela,-12.59,13.42,Pará,-28.6,-51.79,1
2703,Pará,-28.6,-51.79,Bissau,11.861130000000001,-15.5859,Freetown,8.49123,-13.2325,1
2704,Pará,-28.6,-51.79,Bissau,11.861130000000001,-15.5859,Pará,-28.6,-51.79,2
2705,"Pernambuco, port unspecified",-8.47,-37.95,Accra,5.55,-0.02,"Pernambuco, port unspecified",-8.47,-37.95,1
2706,"Pernambuco, port unspecified",-8.47,-37.95,"Africa., port unspecified",5.1036,-1.2411,Catuamo and Maria Farinha,-7.86,-34.83,1
2707,"Pernambuco, port unspecified",-8.47,-37.95,"Africa., port unspecified",5.1036,-1.2411,Paraíba,-6.58,-34.5,1
2708,"Pernambuco, port unspecified",-8.47,-37.95,"Africa., port unspecified",5.1036,-1.2411,"Pernambuco, port unspecified",-8.47,-37.95,23
2709,"Pernambuco, port unspecified",-8.47,-37.95,Ambriz,-7.8499,13.1167,Freetown,8.49123,-13.2325,1
2710,"Pernambuco, port unspecified",-8.47,-37.95,Ambriz,-7.8499,13.1167,Maranhão,-4.96,-45.27,1
2711,"Pernambuco, port unspecified",-8.47,-37.95,Ambriz,-7.8499,13.1167,"Pernambuco, port unspecified",-8.47,-37.95,5
2712,"Pernambuco, port unspecified",-8.47,-37.95,Ambriz,-7.8499,13.1167,Rio de Janeiro,-22.89687,-43.2041,1
2713,"Pernambuco, port unspecified",-8.47,-37.95,"Anomabu, Adja, Agga",5.1761,-1.1233,"Pernambuco, port unspecified",-8.47,-37.95,1
2714,"Pernambuco, port unspecified",-8.47,-37.95,Ardra,6.379,2.451324,"Pernambuco, port unspecified",-8.47,-37.95,14
2715,"Pernambuco, port unspecified",-8.47,-37.95,Badagry,6.415,2.88,Freetown,8.49123,-13.2325,1
2716,"Pernambuco, port unspecified",-8.47,-37.95,Badagry,6.415,2.88,"Pernambuco, port unspecified",-8.47,-37.95,3
2717,"Pernambuco, port unspecified",-8.47,-37.95,Benguela,-12.59,13.42,"Bahia, port unspecified",-12.939969999999999,-38.4939,2
2718,"Pernambuco, port unspecified",-8.47,-37.95,Benguela,-12.59,13.42,Catuamo and Maria Farinha,-7.86,-34.83,1
2719,"Pernambuco, port unspecified",-8.47,-37.95,Benguela,-12.59,13.42,"Pernambuco, port unspecified",-8.47,-37.95,28
2720,"Pernambuco, port unspecified",-8.47,-37.95,Benguela,-12.59,13.42,Rio de Janeiro,-22.89687,-43.2041,2
2721,"Pernambuco, port unspecified",-8.47,-37.95,Benin,6.379,2.4513,Freetown,8.49123,-13.2325,2
2722,"Pernambuco, port unspecified",-8.47,-37.95,"Bight of Benin, port unspecified",5.0,2.1,"Pernambuco, port unspecified",-8.47,-37.95,4
2723,"Pernambuco, port unspecified",-8.47,-37.95,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",2.833,8.0,"Pernambuco, port unspecified",-8.47,-37.95,6
2724,"Pernambuco, port unspecified",-8.47,-37.95,Bimbia,4.066,9.4,"Pernambuco, port unspecified",-8.47,-37.95,2
2725,"Pernambuco, port unspecified",-8.47,-37.95,Bissau,11.861130000000001,-15.5859,Maranhão,-4.96,-45.27,1
2726,"Pernambuco, port unspecified",-8.47,-37.95,Bissau,11.861130000000001,-15.5859,"Pernambuco, port unspecified",-8.47,-37.95,5
2727,"Pernambuco, port unspecified",-8.47,-37.95,Bissau,11.861130000000001,-15.5859,Rio Grande do Norte,-5.4,-36.95,1
2728,"Pernambuco, port unspecified",-8.47,-37.95,Bonny,4.4142,7.1898,Freetown,8.49123,-13.2325,2
2729,"Pernambuco, port unspecified",-8.47,-37.95,Bonny,4.4142,7.1898,"Pernambuco, port unspecified",-8.47,-37.95,4
2730,"Pernambuco, port unspecified",-8.47,-37.95,Cabinda,-5.57,12.2,Maranhão,-4.96,-45.27,1
2731,"Pernambuco, port unspecified",-8.47,-37.95,Cabinda,-5.57,12.2,"Pernambuco, port unspecified",-8.47,-37.95,29
2732,"Pernambuco, port unspecified",-8.47,-37.95,Cacheu,12.0,-16.1667,"Pernambuco, port unspecified",-8.47,-37.95,4
2733,"Pernambuco, port unspecified",-8.47,-37.95,Calabar,4.982,8.3345,Freetown,8.49123,-13.2325,5
2734,"Pernambuco, port unspecified",-8.47,-37.95,Calabar,4.982,8.3345,"Pernambuco, port unspecified",-8.47,-37.95,18
2735,"Pernambuco, port unspecified",-8.47,-37.95,Cameroons,4.0449,9.6855,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
2736,"Pernambuco, port unspecified",-8.47,-37.95,Cameroons,4.0449,9.6855,"Pernambuco, port unspecified",-8.47,-37.95,1
2737,"Pernambuco, port unspecified",-8.47,-37.95,Cameroons River,4.0833,9.7,"Pernambuco, port unspecified",-8.47,-37.95,1
2738,"Pernambuco, port unspecified",-8.47,-37.95,Cap Lopez,-0.7726,8.7812,"Pernambuco, port unspecified",-8.47,-37.95,2
2739,"Pernambuco, port unspecified",-8.47,-37.95,Cape Coast Castle,5.1,-1.24,"Pernambuco, port unspecified",-8.47,-37.95,1
2740,"Pernambuco, port unspecified",-8.47,-37.95,Cape Verde Islands,16.54,-23.04,"Pernambuco, port unspecified",-8.47,-37.95,1
2741,"Pernambuco, port unspecified",-8.47,-37.95,Costa da Mina,5.0827,-1.348,Paraíba,-6.58,-34.5,6
2742,"Pernambuco, port unspecified",-8.47,-37.95,Costa da Mina,5.0827,-1.348,"Pernambuco, port unspecified",-8.47,-37.95,119
2743,"Pernambuco, port unspecified",-8.47,-37.95,Elmina,5.1053,-1.3421,"Bahia, port unspecified",-12.939969999999999,-38.4939,2
2744,"Pernambuco, port unspecified",-8.47,-37.95,Elmina,5.1053,-1.3421,Paraíba,-6.58,-34.5,1
2745,"Pernambuco, port unspecified",-8.47,-37.95,Elmina,5.1053,-1.3421,"Pernambuco, port unspecified",-8.47,-37.95,68
2746,"Pernambuco, port unspecified",-8.47,-37.95,Formosa,-26.1775,-58.178000000000004,Freetown,8.49123,-13.2325,1
2747,"Pernambuco, port unspecified",-8.47,-37.95,Gabon,-0.8037,11.6094,Freetown,8.49123,-13.2325,2
2748,"Pernambuco, port unspecified",-8.47,-37.95,Gabon,-0.8037,11.6094,"Pernambuco, port unspecified",-8.47,-37.95,5
2749,"Pernambuco, port unspecified",-8.47,-37.95,Gold Coast + Bight of Benin + Bight of Biafra,5.1761,-1.1233,"Pernambuco, port unspecified",-8.47,-37.95,10
2750,"Pernambuco, port unspecified",-8.47,-37.95,Gold Coast east of Kormantine,5.1761,-1.1233,Paraíba,-6.58,-34.5,1
2751,"Pernambuco, port unspecified",-8.47,-37.95,Gold Coast east of Kormantine,5.1761,-1.1233,"Pernambuco, port unspecified",-8.47,-37.95,9
2752,"Pernambuco, port unspecified",-8.47,-37.95,"Gold Coast, Fr. definition",5.1761,-1.1233,"Pernambuco, port unspecified",-8.47,-37.95,1
2753,"Pernambuco, port unspecified",-8.47,-37.95,"Gold Coast, port unspecified",5.1036,-1.2411,"Pernambuco, port unspecified",-8.47,-37.95,3
2754,"Pernambuco, port unspecified",-8.47,-37.95,Inhambane,-23.86723,35.37964,"Pernambuco, port unspecified",-8.47,-37.95,2
2755,"Pernambuco, port unspecified",-8.47,-37.95,"Lagos, Onim",37.1,-8.67,Freetown,8.49123,-13.2325,1
2756,"Pernambuco, port unspecified",-8.47,-37.95,"Lagos, Onim",37.1,-8.67,"Pernambuco, port unspecified",-8.47,-37.95,1
2757,"Pernambuco, port unspecified",-8.47,-37.95,Loango,-4.4925,11.2558,"Pernambuco, port unspecified",-8.47,-37.95,4
2758,"Pernambuco, port unspecified",-8.47,-37.95,Lourenço Marques,-25.9692,32.5732,Rio de Janeiro,-22.89687,-43.2041,1
2759,"Pernambuco, port unspecified",-8.47,-37.95,Malembo,-5.3384,12.1876,Paraíba,-6.58,-34.5,1
2760,"Pernambuco, port unspecified",-8.47,-37.95,Malembo,-5.3384,12.1876,"Pernambuco, port unspecified",-8.47,-37.95,27
2761,"Pernambuco, port unspecified",-8.47,-37.95,Malembo,-5.3384,12.1876,Rio de Janeiro,-22.89687,-43.2041,2
2762,"Pernambuco, port unspecified",-8.47,-37.95,Momboza or Zanzibar,-6.1563,39.1927,"Pernambuco, port unspecified",-8.47,-37.95,3
2763,"Pernambuco, port unspecified",-8.47,-37.95,Mozambique,-17.74087,35.3777,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
2764,"Pernambuco, port unspecified",-8.47,-37.95,Mozambique,-17.74087,35.3777,Maranhão,-4.96,-45.27,1
2765,"Pernambuco, port unspecified",-8.47,-37.95,Mozambique,-17.74087,35.3777,"Pernambuco, port unspecified",-8.47,-37.95,20
2766,"Pernambuco, port unspecified",-8.47,-37.95,Mozambique,-17.74087,35.3777,Rio de Janeiro,-22.89687,-43.2041,1
2767,"Pernambuco, port unspecified",-8.47,-37.95,Mpinda,-6.141,12.3521,"Pernambuco, port unspecified",-8.47,-37.95,4
2768,"Pernambuco, port unspecified",-8.47,-37.95,New Calabar,4.5502,6.9783,"Pernambuco, port unspecified",-8.47,-37.95,2
2769,"Pernambuco, port unspecified",-8.47,-37.95,Porto Novo,6.4969,2.6289,"Pernambuco, port unspecified",-8.47,-37.95,1
2770,"Pernambuco, port unspecified",-8.47,-37.95,Princes Island,18.58,-72.33,"Pernambuco, port unspecified",-8.47,-37.95,6
2771,"Pernambuco, port unspecified",-8.47,-37.95,Quilimane,-17.85,36.92,Paraíba,-6.58,-34.5,1
2772,"Pernambuco, port unspecified",-8.47,-37.95,Quilimane,-17.85,36.92,"Pernambuco, port unspecified",-8.47,-37.95,6
2773,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,"Bahia, port unspecified",-12.939969999999999,-38.4939,13
2774,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Catuamo and Maria Farinha,-7.86,-34.83,6
2775,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Maranhão,-4.96,-45.27,7
2776,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Paraíba,-6.58,-34.5,2
2777,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Pará,-28.6,-51.79,2
2778,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,"Pernambuco, port unspecified",-8.47,-37.95,647
2779,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Rio de Janeiro,-22.89687,-43.2041,32
2780,"Pernambuco, port unspecified",-8.47,-37.95,St. Paul de Loanda,-8.80407,13.2333,Santos,-23.927670000000003,-46.3069,1
2781,"Pernambuco, port unspecified",-8.47,-37.95,São Tomé,0.34523000000000004,6.7371,Pará,-28.6,-51.79,1
2782,"Pernambuco, port unspecified",-8.47,-37.95,São Tomé,0.34523000000000004,6.7371,"Pernambuco, port unspecified",-8.47,-37.95,15
2783,"Pernambuco, port unspecified",-8.47,-37.95,São Tomé or Princes Island,0.34523000000000004,6.7371,"Bahia, port unspecified",-12.939969999999999,-38.4939,1
2784,"Pernambuco, port unspecified",-8.47,-37.95,São Tomé or Princes Island,0.34523000000000004,6.7371,Maranhão,-4.96,-45.27,1
2785,"Pernambuco, port unspecified",-8.47,-37.95,São Tomé or Princes Island,0.34523000000000004,6.7371,"Pernambuco, port unspecified",-8.47,-37.95,14
2786,"Pernambuco, port unspecified",-8.47,-37.95,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Pernambuco, port unspecified",-8.47,-37.95,4
2787,"Pernambuco, port unspecified",-8.47,-37.95,West of Cape Apolonia,4.9885,-2.5904,"Pernambuco, port unspecified",-8.47,-37.95,2
2788,"Pernambuco, port unspecified",-8.47,-37.95,Whydah,6.3629999999999995,2.085,"Pernambuco, port unspecified",-8.47,-37.95,25
2789,Philadelphia,39.98,-75.09,"Africa., port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,1
2790,Philadelphia,39.98,-75.09,"Africa., port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,1
2791,Philadelphia,39.98,-75.09,"Africa., port unspecified",5.1036,-1.2411,Rappahannock,37.585,-76.29,1
2792,Philadelphia,39.98,-75.09,"Anomabu, Adja, Agga",5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,1
2793,Philadelphia,39.98,-75.09,"Bight of Benin, port unspecified",5.0,2.1,Charleston,32.78153,-79.9322,1
2794,Philadelphia,39.98,-75.09,Cap Lopez,-0.7726,8.7812,"Grenada, port unspecified",12.05,-61.76,1
2795,Philadelphia,39.98,-75.09,Gambia,13.4432,-15.3101,Philadelphia,39.98,-75.09,1
2796,Philadelphia,39.98,-75.09,"Gold Coast, port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,1
2797,Philadelphia,39.98,-75.09,Senegal,14.72,-17.47,Annapolis,38.93973,-76.4692,1
2798,Philadelphia,39.98,-75.09,Senegal,14.72,-17.47,"New York, port unspecified",40.68,-74.0,1
2799,Philadelphia,39.98,-75.09,Zanzibar,-6.1563,39.1927,Montevideo,-34.899770000000004,-56.1958,1
2800,Pillau,54.66,19.92,"Africa., port unspecified",5.1036,-1.2411,St. Thomas,18.33,-64.89,1
2801,Piscataqua,43.04,-70.43,"Anomabu, Adja, Agga",5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,1
2802,Piscataqua,43.04,-70.43,Cape Coast Castle,5.1,-1.24,Havana,23.15246,-81.64938000000001,1
2803,Piscataqua,43.04,-70.43,Gambia,13.4432,-15.3101,Piscataqua,43.04,-70.43,1
2804,Piscataqua,43.04,-70.43,"Gold Coast, port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,1
2805,Plymouth,50.36,-4.16,"Africa., port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
2806,Plymouth,50.36,-4.16,"Africa., port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,1
2807,Plymouth,50.36,-4.16,"Africa., port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,1
2808,Plymouth,50.36,-4.16,"Africa., port unspecified",5.1036,-1.2411,"Spanish Circum-Caribbean, unspecified",10.67,-61.52,7
2809,Plymouth,50.36,-4.16,Ardra,6.379,2.451324,"Barbados, port unspecified",13.01,-59.63,1
2810,Plymouth,50.36,-4.16,Bights,2.8333,8.0,"Barbados, port unspecified",13.01,-59.63,1
2811,Plymouth,50.36,-4.16,Calabar,4.982,8.3345,"Barbados, port unspecified",13.01,-59.63,1
2812,Plymouth,50.36,-4.16,Gambia,13.4432,-15.3101,"Barbados, port unspecified",13.01,-59.63,1
2813,Plymouth,50.36,-4.16,"Gold Coast, port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,1
2814,Plymouth,50.36,-4.16,Malembo,-5.3384,12.1876,Kingston,17.982129999999998,-76.8242,1
